Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Option4 Name,Option4 Value,Option5 Name,Option5 Value,Variant SKU,Variant Price,Variant Compare At Price,Body (HTML),Published
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,8,DEMO-Gold-10K-YellowGold-4.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,9,DEMO-Gold-10K-YellowGold-4.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,5,DEMO-Gold-10K-RoseGold-1.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,6,DEMO-Gold-10K-RoseGold-1.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,7,DEMO-Gold-10K-RoseGold-1.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,8,DEMO-Gold-10K-RoseGold-1.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,9,DEMO-Gold-10K-RoseGold-1.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,5,DEMO-Gold-10K-RoseGold-1.70-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,6,DEMO-Gold-10K-RoseGold-1.70-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,7,DEMO-Gold-10K-RoseGold-1.70-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,8,DEMO-Gold-10K-RoseGold-1.70-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,9,DEMO-Gold-10K-RoseGold-1.70-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,5,DEMO-Gold-10K-RoseGold-2.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,6,DEMO-Gold-10K-RoseGold-2.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,7,DEMO-Gold-10K-RoseGold-2.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,8,DEMO-Gold-10K-RoseGold-2.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,9,DEMO-Gold-10K-RoseGold-2.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,5,DEMO-Gold-10K-RoseGold-3.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,6,DEMO-Gold-10K-RoseGold-3.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,7,DEMO-Gold-10K-RoseGold-3.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,8,DEMO-Gold-10K-RoseGold-3.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,9,DEMO-Gold-10K-RoseGold-3.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,5,DEMO-Gold-10K-RoseGold-4.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,6,DEMO-Gold-10K-RoseGold-4.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,7,DEMO-Gold-10K-RoseGold-4.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,8,DEMO-Gold-10K-RoseGold-4.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,10K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,9,DEMO-Gold-10K-RoseGold-4.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,1.00,Ring Size,5,DEMO-Gold-14K-WhiteGold-1.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,1.00,Ring Size,6,DEMO-Gold-14K-WhiteGold-1.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,1.00,Ring Size,7,DEMO-Gold-14K-WhiteGold-1.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,1.00,Ring Size,8,DEMO-Gold-14K-WhiteGold-1.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,1.00,Ring Size,9,DEMO-Gold-14K-WhiteGold-1.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,1.70,Ring Size,5,DEMO-Gold-14K-WhiteGold-1.70-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,1.70,Ring Size,6,DEMO-Gold-14K-WhiteGold-1.70-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,1.70,Ring Size,7,DEMO-Gold-14K-WhiteGold-1.70-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,1.70,Ring Size,8,DEMO-Gold-14K-WhiteGold-1.70-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,1.70,Ring Size,9,DEMO-Gold-14K-WhiteGold-1.70-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,2.00,Ring Size,5,DEMO-Gold-14K-WhiteGold-2.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,2.00,Ring Size,6,DEMO-Gold-14K-WhiteGold-2.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,2.00,Ring Size,7,DEMO-Gold-14K-WhiteGold-2.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,2.00,Ring Size,8,DEMO-Gold-14K-WhiteGold-2.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,2.00,Ring Size,9,DEMO-Gold-14K-WhiteGold-2.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,3.00,Ring Size,5,DEMO-Gold-14K-WhiteGold-3.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,3.00,Ring Size,6,DEMO-Gold-14K-WhiteGold-3.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,3.00,Ring Size,7,DEMO-Gold-14K-WhiteGold-3.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,3.00,Ring Size,8,DEMO-Gold-14K-WhiteGold-3.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,3.00,Ring Size,9,DEMO-Gold-14K-WhiteGold-3.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,4.00,Ring Size,5,DEMO-Gold-14K-WhiteGold-4.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,4.00,Ring Size,6,DEMO-Gold-14K-WhiteGold-4.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,4.00,Ring Size,7,DEMO-Gold-14K-WhiteGold-4.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,4.00,Ring Size,8,DEMO-Gold-14K-WhiteGold-4.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,White Gold,Diamond Size,4.00,Ring Size,9,DEMO-Gold-14K-WhiteGold-4.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,1.00,Ring Size,5,DEMO-Gold-14K-YellowGold-1.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,1.00,Ring Size,6,DEMO-Gold-14K-YellowGold-1.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,1.00,Ring Size,7,DEMO-Gold-14K-YellowGold-1.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,1.00,Ring Size,8,DEMO-Gold-14K-YellowGold-1.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,1.00,Ring Size,9,DEMO-Gold-14K-YellowGold-1.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,1.70,Ring Size,5,DEMO-Gold-14K-YellowGold-1.70-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,1.70,Ring Size,6,DEMO-Gold-14K-YellowGold-1.70-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,1.70,Ring Size,7,DEMO-Gold-14K-YellowGold-1.70-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,1.70,Ring Size,8,DEMO-Gold-14K-YellowGold-1.70-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,1.70,Ring Size,9,DEMO-Gold-14K-YellowGold-1.70-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,2.00,Ring Size,5,DEMO-Gold-14K-YellowGold-2.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,2.00,Ring Size,6,DEMO-Gold-14K-YellowGold-2.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,2.00,Ring Size,7,DEMO-Gold-14K-YellowGold-2.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,2.00,Ring Size,8,DEMO-Gold-14K-YellowGold-2.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,2.00,Ring Size,9,DEMO-Gold-14K-YellowGold-2.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,3.00,Ring Size,5,DEMO-Gold-14K-YellowGold-3.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,3.00,Ring Size,6,DEMO-Gold-14K-YellowGold-3.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,3.00,Ring Size,7,DEMO-Gold-14K-YellowGold-3.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,3.00,Ring Size,8,DEMO-Gold-14K-YellowGold-3.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,3.00,Ring Size,9,DEMO-Gold-14K-YellowGold-3.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,5,DEMO-Gold-14K-YellowGold-4.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,6,DEMO-Gold-14K-YellowGold-4.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,7,DEMO-Gold-14K-YellowGold-4.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,8,DEMO-Gold-14K-YellowGold-4.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,9,DEMO-Gold-14K-YellowGold-4.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,5,DEMO-Gold-14K-RoseGold-1.00-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,6,DEMO-Gold-14K-RoseGold-1.00-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,7,DEMO-Gold-14K-RoseGold-1.00-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,8,DEMO-Gold-14K-RoseGold-1.00-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,9,DEMO-Gold-14K-RoseGold-1.00-9,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,5,DEMO-Gold-14K-RoseGold-1.70-5,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,6,DEMO-Gold-14K-RoseGold-1.70-6,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,7,DEMO-Gold-14K-RoseGold-1.70-7,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,8,DEMO-Gold-14K-RoseGold-1.70-8,99400,142100,,TRUE
nature-inspired-dutch-marquise-demo,Nature Inspired Engagement Ring Using Dutch Marquise Diamond (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,9,DEMO-Gold-14K-RoseGold-1.70-9,99400,142100,,TRUE
